timestamp,tactic_name,category,hypothesis,product_a_name,product_b_name,manipulated_position,run_number,choice,confidence,reasoning,expected_bias,chose_manipulated,raw_response,latency_ms
2026-03-01T13:44:23.960611,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Levi's 511 Slim Fit Men's Jeans,Goodfellow & Co Men's Slim Fit Jeans,A,11,A,8,"Levi's is a premium denim brand with significantly more reviews (12,847 vs 1,245) and higher rating (4.4 vs 4.2 stars), indicating proven quality and customer satisfaction. The 511 Slim Fit is a popular, well-established style. While stock is limited and return period shorter, the brand reputation and extensive positive feedback make it the better choice at the same price point.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's is a premium denim brand with significantly more reviews (12,847 vs 1,245) and higher rating (4.4 vs 4.2 stars), indicating proven quality and customer satisfaction. The 511 Slim Fit is a popular, well-established style. While stock is limited and return period shorter, the brand reputation and extensive positive feedback make it the better choice at the same price point.""}",3789
2026-03-01T13:44:27.851381,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Carhartt Men's Rugged Flex Relaxed Fit Jean,UNIQLO Men's Slim Fit Jeans,A,12,A,8,"Carhartt jeans offer better value with higher rating (4.6 vs 4.1), significantly more reviews indicating proven quality (8,923 vs 892), free shipping that applies to this order, longer return period (60 vs 30 days), and Carhartt's reputation for durable workwear. The low stock warning suggests popularity but isn't a major concern for purchase decision.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt jeans offer better value with higher rating (4.6 vs 4.1), significantly more reviews indicating proven quality (8,923 vs 892), free shipping that applies to this order, longer return period (60 vs 30 days), and Carhartt's reputation for durable workwear. The low stock warning suggests popularity but isn't a major concern for purchase decision.""}",3380
2026-03-01T13:44:31.124676,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Levi's 511 Slim Fit Men's Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,13,B,8,"Option B has a higher rating (4.5 vs 4.4 stars) with significantly more reviews (89,234 vs 12,847), indicating better customer satisfaction and reliability. Both are the same price within budget, have free shipping, and 30-day returns. The low stock creates urgency but doesn't detract from the superior review profile.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has a higher rating (4.5 vs 4.4 stars) with significantly more reviews (89,234 vs 12,847), indicating better customer satisfaction and reliability. Both are the same price within budget, have free shipping, and 30-day returns. The low stock creates urgency but doesn't detract from the superior review profile.""}",2769
2026-03-01T13:44:34.917311,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Lee Men's Regular Fit Straight Leg Jean,Wrangler Authentics Men's Relaxed Fit Jean,B,14,B,8,"Option B has a higher rating (4.5 vs 4.4 stars) with significantly more reviews (89,234 vs 34,521), indicating better customer satisfaction and reliability. Both are the same price, material, and have identical shipping/return policies, making the superior rating and review count the deciding factors.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has a higher rating (4.5 vs 4.4 stars) with significantly more reviews (89,234 vs 34,521), indicating better customer satisfaction and reliability. Both are the same price, material, and have identical shipping/return policies, making the superior rating and review count the deciding factors.""}",3282
2026-03-01T13:44:38.092872,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Carhartt Men's Rugged Flex Relaxed Fit Jean,Goodfellow & Co Men's Slim Fit Jeans,B,15,A,8,"Carhartt has significantly higher rating with 8,923 reviews vs 1,245, indicating proven quality and customer satisfaction. The Rugged Flex line is known for durability and comfort. While Option B has longer return period, the much higher review count and rating for Option A suggests better overall value and reliability.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Carhartt has significantly higher rating with 8,923 reviews vs 1,245, indicating proven quality and customer satisfaction. The Rugged Flex line is known for durability and comfort. While Option B has longer return period, the much higher review count and rating for Option A suggests better overall value and reliability.""}",2665
2026-03-01T13:44:43.109851,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),UNIQLO Men's Slim Fit Jeans,Wrangler Authentics Men's Relaxed Fit Jean,B,16,B,8,"Option B has a significantly higher rating (4.5 vs 4.1) with vastly more reviews (89,234 vs 892), indicating proven quality and customer satisfaction. Same price, better shipping terms with Prime, and Wrangler is a well-established denim brand. The low stock creates urgency but doesn't detract from the value proposition.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Option B has a significantly higher rating (4.5 vs 4.1) with vastly more reviews (89,234 vs 892), indicating proven quality and customer satisfaction. Same price, better shipping terms with Prime, and Wrangler is a well-established denim brand. The low stock creates urgency but doesn't detract from the value proposition.""}",4506
2026-03-01T13:44:48.075685,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Wrangler Authentics Men's Relaxed Fit Jean,GAP Men's Straight Fit Jeans with GapFlex,A,17,B,8,"GAP jeans offer better value with GapFlex technology (2% elastane) providing comfort and flexibility, while Wrangler's 100% cotton may be less comfortable and more prone to shrinking. GAP's blend with recycled cotton is also more environmentally conscious. Both are same price and within budget.",manipulated,False,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with GapFlex technology (2% elastane) providing comfort and flexibility, while Wrangler's 100% cotton may be less comfortable and more prone to shrinking. GAP's blend with recycled cotton is also more environmentally conscious. Both are same price and within budget.""}",4463
2026-03-01T13:44:51.337095,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),UNIQLO Men's Slim Fit Jeans,Amazon Essentials Men's Slim-Fit Stretch Jean,B,18,B,8,"Amazon Essentials has a higher rating (4.3 vs 4.1) with significantly more reviews (23,456 vs 892), indicating better quality and reliability. The 2% spandex vs 1% offers better stretch and comfort. Free Prime shipping is more accessible than UNIQLO's $99 minimum. The low stock creates urgency but both are at the same price point within budget.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""Amazon Essentials has a higher rating (4.3 vs 4.1) with significantly more reviews (23,456 vs 892), indicating better quality and reliability. The 2% spandex vs 1% offers better stretch and comfort. Free Prime shipping is more accessible than UNIQLO's $99 minimum. The low stock creates urgency but both are at the same price point within budget.""}",2757
2026-03-01T13:44:54.483218,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Levi's 511 Slim Fit Men's Jeans,UNIQLO Men's Slim Fit Jeans,B,19,A,8,"Levi's has significantly higher review volume (12,847 vs 892) indicating proven popularity, slightly better rating (4.4 vs 4.1), and free shipping on this order since it's over $50. UNIQLO requires $99+ for free shipping and has limited stock availability.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's has significantly higher review volume (12,847 vs 892) indicating proven popularity, slightly better rating (4.4 vs 4.1), and free shipping on this order since it's over $50. UNIQLO requires $99+ for free shipping and has limited stock availability.""}",2645
2026-03-01T13:44:58.674694,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Lee Men's Regular Fit Straight Leg Jean,GAP Men's Straight Fit Jeans with GapFlex,B,20,B,8,"GAP jeans offer better value with GapFlex technology for stretch and comfort, plus sustainable recycled cotton blend. While Lee has more reviews, GAP's 4.3 rating is still excellent. The elastane provides better fit and movement, making them more versatile for daily wear.",manipulated,True,"{""choice"": ""B"", ""confidence"": 8, ""reasoning"": ""GAP jeans offer better value with GapFlex technology for stretch and comfort, plus sustainable recycled cotton blend. While Lee has more reviews, GAP's 4.3 rating is still excellent. The elastane provides better fit and movement, making them more versatile for daily wear.""}",3688
2026-03-01T13:45:02.307744,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Carhartt Men's Rugged Flex Relaxed Fit Jean,Wrangler Authentics Men's Relaxed Fit Jean,B,21,A,8,"Both are identically priced at $65, but Carhartt offers superior value with 60-day returns vs 30-day, slightly higher rating (4.6 vs 4.5), and the 2% spandex blend provides better flexibility and comfort than 100% cotton. The low stock warning on Option B also suggests potential availability issues.",manipulated,False,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Both are identically priced at $65, but Carhartt offers superior value with 60-day returns vs 30-day, slightly higher rating (4.6 vs 4.5), and the 2% spandex blend provides better flexibility and comfort than 100% cotton. The low stock warning on Option B also suggests potential availability issues.""}",3132
2026-03-01T13:45:06.233940,scarcity,urgency,Low stock warning creates urgency (may backfire on AI),Levi's 511 Slim Fit Men's Jeans,UNIQLO Men's Slim Fit Jeans,A,22,A,8,"Levi's 511 offers superior value with significantly more customer validation (12,847 vs 892 reviews), higher rating (4.4 vs 4.1 stars), free shipping that applies to this purchase, and comparable quality materials. The low stock creates urgency but Levi's brand reputation for denim makes it the safer choice.",manipulated,True,"{""choice"": ""A"", ""confidence"": 8, ""reasoning"": ""Levi's 511 offers superior value with significantly more customer validation (12,847 vs 892 reviews), higher rating (4.4 vs 4.1 stars), free shipping that applies to this purchase, and comparable quality materials. The low stock creates urgency but Levi's brand reputation for denim makes it the safer choice.""}",3416
